180.25	3504.13
180.33	-131.26
180.40	652.10
180.48	-36.17
180.56	4.64
180.63	37.91
180.71	76.40
180.78	74.96
180.86	76.70
180.93	80.61
181.01	81.98
181.08	80.47
181.16	80.16
181.23	80.55
181.31	80.96
181.39	102.90
181.46	111.34
181.54	120.94
181.61	136.55
181.69	144.00
181.76	137.60
181.84	132.26
181.91	133.94
181.99	135.22
182.06	136.30
182.14	141.82
182.22	148.00
182.29	159.24
182.37	163.38
182.44	176.32
182.52	175.32
182.59	192.58
182.67	200.34
182.74	205.86
182.82	209.08
182.89	217.84
182.97	216.08
183.04	224.05
183.12	232.84
183.20	253.36
183.27	265.87
183.35	294.50
183.42	318.66
183.50	358.45
183.57	383.48
183.65	429.63
183.72	475.02
183.80	529.43
183.87	575.84
183.95	622.19
184.02	671.24
184.10	705.43
184.17	725.84
184.25	726.58
184.32	719.54
184.40	691.30
184.47	639.98
184.55	594.48
184.62	588.06
184.70	610.64
184.78	655.53
184.85	760.23
184.93	883.86
185.00	1003.30
185.08	1123.94
185.15	1245.12
185.23	1365.40
185.30	1478.98
185.38	1583.36
185.45	1686.43
185.53	1796.67
185.60	1888.64
185.68	1996.60
185.75	2079.96
185.83	2139.78
185.90	2167.30
185.98	2137.46
186.05	2047.50
186.13	1936.68
186.20	1795.62
186.28	1677.35
186.35	1644.84
186.43	1700.22
186.50	1840.44
186.58	2053.20
186.65	2283.82
186.73	2510.66
186.80	2707.16
186.88	2877.27
186.95	3043.98
187.03	3197.75
187.10	3331.66
187.18	3488.04
187.25	3644.22
187.33	3803.93
187.40	3988.88
187.48	4161.16
187.55	4312.96
187.63	4435.82
187.70	4496.45
187.78	4501.19
187.85	4472.82
187.93	4341.29
188.00	4124.26
188.08	3864.38
188.15	3622.93
188.23	3464.09
188.30	3449.42
188.38	3575.07
188.45	3807.28
188.53	4065.82
188.60	4304.89
188.68	4512.74
188.75	4715.48
188.83	4939.71
188.90	5160.50
188.98	5383.22
189.05	5627.65
189.13	5855.53
189.20	6066.32
189.28	6280.54
189.35	6484.43
189.43	6667.68
189.50	6820.46
189.58	6883.29
189.65	6850.68
189.73	6739.65
189.80	6543.31
189.87	6290.78
189.95	6010.57
190.02	5676.26
190.10	5317.84
190.17	5029.62
190.25	4877.18
190.32	4893.62
190.40	5095.62
190.47	5445.53
190.55	5841.91
190.62	6232.74
190.70	6569.28
190.77	6873.72
190.85	7145.12
190.92	7362.70
191.00	7527.37
191.07	7660.16
191.15	7721.84
191.22	7738.11
191.29	7728.68
191.37	7686.86
191.44	7668.95
191.52	7708.53
191.59	7764.56
191.67	7810.61
191.74	7833.28
191.82	7811.68
191.89	7779.64
191.97	7782.14
192.04	7809.90
192.12	7844.77
192.19	7827.32
192.27	7721.72
192.34	7565.95
192.41	7451.45
192.49	7420.64
192.56	7504.60
192.64	7685.14
192.71	7898.73
192.79	8044.92
192.86	8097.84
192.94	8025.12
193.01	7913.00
193.09	7841.12
193.16	7889.98
193.23	8059.07
193.31	8357.01
193.38	8733.87
193.46	9080.24
193.53	9366.73
193.61	9602.60
193.68	9782.51
193.76	9891.55
193.83	9952.37
193.91	9968.93
193.98	9941.24
194.05	9878.85
194.13	9764.90
194.20	9603.86
194.28	9417.88
194.35	9233.77
194.43	9036.80
194.50	8810.54
194.58	8582.17
194.65	8403.25
194.72	8345.12
194.80	8467.86
194.87	8779.22
194.95	9236.10
195.02	9718.25
195.10	10123.32
195.17	10447.40
195.25	10698.78
195.32	10891.10
195.39	11046.14
195.47	11166.08
195.54	11216.48
195.62	11150.70
195.69	10926.52
195.77	10518.35
195.84	9969.60
195.91	9388.06
195.99	8960.26
196.06	8781.65
196.14	8879.23
196.21	9213.77
196.29	9696.26
196.36	10207.06
196.43	10659.25
196.51	11048.72
196.58	11361.56
196.66	11594.74
196.73	11778.68
196.81	11910.75
196.88	11989.95
196.95	12015.54
197.03	11935.22
197.10	11673.58
197.18	11261.68
197.25	10775.14
197.33	10284.20
197.40	9856.56
197.47	9562.08
197.55	9470.23
197.62	9533.48
197.70	9742.24
197.77	10099.56
197.84	10553.93
197.92	11029.18
197.99	11530.49
198.07	11996.64
198.14	12382.49
198.22	12714.42
198.29	12970.45
198.36	13142.22
198.44	13251.74
198.51	13261.82
198.59	13094.74
198.66	12749.59
198.73	12231.48
198.81	11596.15
198.88	10890.92
198.96	10270.45
199.03	9904.64
199.10	9868.58
199.18	10089.32
199.25	10575.87
199.33	11230.65
199.40	11882.66
199.48	12400.54
199.55	12813.45
199.62	13138.42
199.70	13441.14
199.77	13737.07
199.85	14042.34
199.92	14299.32
199.99	14463.50
200.07	14427.94
200.14	14135.68
200.22	13518.72
200.29	12635.30
200.36	11721.46
200.44	10992.68
200.51	10578.92
200.59	10558.36
200.66	10889.29
200.73	11386.42
200.81	11907.15
200.88	12398.55
200.95	12909.18
201.03	13422.16
201.10	13920.47
201.18	14378.55
201.25	14773.24
201.32	15061.08
201.40	15272.00
201.47	15403.00
201.55	15404.94
201.62	15204.53
201.69	14747.83
201.77	14141.20
201.84	13487.86
201.92	12796.50
201.99	12137.97
202.06	11703.78
202.14	11565.26
202.21	11667.87
202.28	12048.16
202.36	12701.96
202.43	13463.66
202.51	14161.88
202.58	14727.78
202.65	15186.60
202.73	15593.80
202.80	15987.58
202.87	16368.84
202.95	16753.27
203.02	17053.70
203.10	17185.11
203.17	17129.74
203.24	16800.94
203.32	16062.58
203.39	14951.92
203.46	13770.92
203.54	12786.08
203.61	12194.20
203.69	12118.89
203.76	12574.16
203.83	13313.66
203.91	14076.99
203.98	14792.44
204.05	15466.30
204.13	16109.77
204.20	16708.08
204.28	17250.62
204.35	17676.04
204.42	17993.13
204.50	18204.24
204.57	18315.80
204.64	18327.24
204.72	18200.98
204.79	17794.79
204.86	17091.72
204.94	16226.32
205.01	15344.46
205.09	14486.81
205.16	13830.30
205.23	13543.92
205.31	13613.70
205.38	13952.59
205.45	14577.52
205.53	15427.55
205.60	16340.46
205.67	17186.96
205.75	17886.58
205.82	18436.18
205.89	18867.09
205.97	19237.58
206.04	19582.34
206.12	19934.98
206.19	20263.30
206.26	20496.14
206.34	20547.69
206.41	20309.96
206.48	19676.14
206.56	18582.21
206.63	17198.14
206.70	15823.16
206.78	14766.55
206.85	14265.60
206.92	14432.95
207.00	15144.77
207.07	16116.83
207.14	17107.28
207.22	18007.29
207.29	18805.41
207.36	19512.61
207.44	20149.44
207.51	20729.22
207.58	21254.05
207.66	21710.82
207.73	22088.25
207.80	22369.60
207.88	22505.58
207.95	22438.76
208.02	22145.36
208.10	21464.32
208.17	20352.42
208.25	19067.47
208.32	17878.96
208.39	16941.84
208.47	16480.41
208.54	16563.84
208.61	17011.98
208.69	17618.56
208.76	18289.05
208.83	19022.62
208.90	19795.09
208.98	20578.87
209.05	21324.94
209.12	22007.97
209.20	22590.10
209.27	23090.35
209.34	23508.16
209.42	23881.95
209.49	24176.62
209.56	24340.69
209.64	24361.21
209.71	24128.29
209.78	23496.80
209.86	22526.63
209.93	21426.28
210.00	20226.10
210.08	19148.06
210.15	18495.16
210.22	18367.49
210.30	18633.46
210.37	19257.69
210.44	20107.68
210.52	21025.42
210.59	21868.30
210.66	22594.04
210.74	23232.60
210.81	23789.68
210.88	24306.80
210.96	24784.50
211.03	25252.52
211.10	25690.74
211.17	26091.30
211.25	26349.14
211.32	26421.04
211.39	26247.80
211.47	25736.99
211.54	24760.28
211.61	23435.21
211.69	22163.91
211.76	21205.78
211.83	20730.06
211.91	20874.94
211.98	21526.72
212.05	22352.16
212.12	23108.92
212.20	23751.22
212.27	24282.96
212.34	24718.02
212.42	25096.47
212.49	25460.54
212.56	25831.41
212.64	26234.25
212.71	26681.26
212.78	27127.60
212.85	27524.06
212.93	27793.10
213.00	27912.45
213.07	27843.74
213.15	27454.43
213.22	26748.49
213.29	25935.98
213.37	25092.73
213.44	24343.19
213.51	23906.98
213.58	23870.73
213.66	24115.76
213.73	24569.80
213.80	25152.30
213.88	25750.01
213.95	26232.36
214.02	26575.28
214.09	26854.21
214.17	27122.86
214.24	27443.42
214.31	27864.10
214.39	28345.28
214.46	28821.40
214.53	29212.59
214.60	29504.72
214.68	29707.04
214.75	29798.32
214.82	29741.67
214.90	29509.08
214.97	28955.50
215.04	28068.94
215.11	27086.67
215.19	26291.96
215.26	25859.74
215.33	25895.24
215.41	26407.69
215.48	27167.72
215.55	27883.69
215.62	28450.81
215.70	28907.02
215.77	29301.10
215.84	29674.96
215.91	30055.98
215.99	30431.47
216.06	30776.94
216.13	31045.22
216.21	31210.92
216.28	31322.91
216.35	31419.44
216.42	31495.84
216.50	31525.93
216.57	31511.72
216.64	31307.40
216.71	30814.31
216.79	30132.81
216.86	29448.80
216.93	28885.08
217.01	28607.64
217.08	28702.95
217.15	29089.30
217.22	29628.46
217.30	30212.46
217.37	30772.99
217.44	31275.01
217.51	31721.09
217.59	32095.22
217.66	32392.29
217.73	32628.66
217.80	32839.86
217.88	32987.74
217.95	33108.59
218.02	33216.06
218.09	33335.64
218.17	33471.00
218.24	33619.35
