180.21	3367.45
180.28	-115.11
180.36	625.03
180.44	-42.54
180.51	-13.81
180.59	7.94
180.66	34.69
180.74	30.96
180.81	28.88
180.89	31.32
180.97	31.90
181.04	29.30
181.12	27.85
181.19	28.61
181.27	28.49
181.34	46.06
181.42	53.22
181.50	61.13
181.57	72.41
181.65	78.11
181.72	71.68
181.80	66.24
181.87	66.72
181.95	66.54
182.03	65.43
182.10	68.84
182.18	70.67
182.25	75.12
182.33	74.92
182.40	81.83
182.48	76.88
182.55	89.00
182.63	93.13
182.71	95.60
182.78	97.04
182.86	103.64
182.93	100.28
183.01	102.73
183.08	103.58
183.16	108.45
183.23	104.37
183.31	110.71
183.39	109.80
183.46	119.41
183.54	115.70
183.61	123.62
183.69	126.11
183.76	137.45
183.84	136.76
183.91	138.57
183.99	147.90
184.06	149.16
184.14	151.61
184.22	157.36
184.29	160.48
184.37	158.26
184.44	153.60
184.52	142.59
184.59	137.89
184.67	142.30
184.74	137.42
184.82	149.24
184.89	161.58
184.97	172.45
185.04	180.97
185.12	190.90
185.20	200.53
185.27	211.04
185.35	221.12
185.42	221.26
185.50	234.33
185.57	236.27
185.65	243.48
185.72	244.61
185.80	255.13
185.87	253.45
185.95	252.62
186.02	254.24
186.10	252.72
186.17	251.93
186.25	252.15
186.33	245.06
186.40	236.39
186.48	237.22
186.55	242.09
186.63	246.78
186.70	274.69
186.78	295.05
186.85	316.38
186.93	330.33
187.00	349.03
187.08	350.57
187.15	362.45
187.23	371.28
187.30	382.99
187.38	397.93
187.45	417.50
187.53	433.01
187.60	441.96
187.68	452.17
187.75	463.70
187.83	472.45
187.90	470.55
187.98	470.60
188.05	471.04
188.13	451.63
188.21	427.87
188.28	423.44
188.36	419.63
188.43	421.40
188.51	440.56
188.58	472.90
188.66	486.07
188.73	507.60
188.81	534.87
188.88	552.54
188.96	568.55
189.03	598.27
189.11	624.47
189.18	639.93
189.26	660.14
189.33	685.90
189.41	710.85
189.48	731.47
189.56	751.62
189.63	770.38
189.71	771.65
189.78	756.24
189.86	738.98
189.93	721.86
190.01	696.16
190.08	676.95
190.16	661.94
190.23	643.44
190.31	636.73
190.38	636.26
190.46	647.94
190.53	674.42
190.61	721.64
190.68	753.85
190.76	801.57
190.83	839.70
190.91	870.42
190.98	886.92
191.06	915.23
191.13	934.84
191.21	951.25
191.28	959.00
191.35	966.08
191.43	966.29
191.50	958.96
191.58	958.38
191.65	968.98
191.73	980.40
191.80	992.39
191.88	1000.85
191.95	1003.68
192.03	1006.04
192.10	1009.24
192.18	1016.20
192.25	1029.20
192.33	1034.44
192.40	1032.47
192.48	1030.09
192.55	1027.25
192.63	1019.65
192.70	1025.80
192.78	1038.93
192.85	1062.48
192.93	1077.77
193.00	1085.75
193.08	1082.74
193.15	1078.74
193.22	1074.68
193.30	1083.51
193.37	1121.51
193.45	1161.09
193.52	1209.75
193.60	1260.78
193.67	1299.86
193.75	1324.60
193.82	1357.21
193.90	1373.20
193.97	1377.66
194.05	1374.84
194.12	1363.23
194.20	1344.85
194.27	1322.12
194.34	1288.78
194.42	1261.23
194.49	1243.63
194.57	1229.70
194.64	1214.98
194.72	1208.00
194.79	1210.28
194.87	1222.55
194.94	1255.94
195.02	1312.60
195.09	1376.26
195.17	1444.94
195.24	1503.15
195.31	1548.30
195.39	1574.52
195.46	1592.95
195.54	1604.21
195.61	1604.75
195.69	1587.55
195.76	1564.59
195.84	1531.87
195.91	1469.49
195.99	1398.64
196.06	1336.49
196.13	1298.55
196.21	1287.54
196.28	1315.07
196.36	1378.78
196.43	1456.46
196.51	1536.12
196.58	1609.98
196.66	1673.70
196.73	1719.68
196.80	1748.61
196.88	1760.45
196.95	1766.21
197.03	1764.63
197.10	1746.48
197.18	1718.03
197.25	1674.34
197.33	1613.97
197.40	1551.02
197.47	1484.94
197.55	1434.46
197.62	1407.52
197.70	1409.73
197.77	1432.53
197.85	1486.51
197.92	1556.66
197.99	1637.04
198.07	1723.24
198.14	1801.77
198.22	1877.14
198.29	1930.26
198.37	1970.81
198.44	1995.62
198.51	2003.28
198.59	1989.51
198.66	1970.52
198.74	1927.48
198.81	1853.77
198.89	1763.78
198.96	1676.90
199.03	1591.15
199.11	1532.47
199.18	1513.09
199.26	1535.88
199.33	1597.21
199.41	1690.31
199.48	1789.53
199.55	1889.61
199.63	1975.60
199.70	2050.63
199.78	2104.82
199.85	2154.10
199.93	2190.58
200.00	2226.32
200.07	2229.07
200.15	2218.84
200.22	2183.19
200.30	2114.91
200.37	2013.12
200.44	1889.24
200.52	1772.94
200.59	1696.13
200.67	1665.60
200.74	1685.33
200.81	1757.17
200.89	1848.30
200.96	1945.55
201.04	2034.27
201.11	2132.79
201.19	2229.56
201.26	2315.35
201.33	2377.87
201.41	2436.24
201.48	2466.99
201.56	2477.90
201.63	2482.18
201.70	2452.80
201.78	2395.09
201.85	2309.49
201.93	2202.49
202.00	2090.28
202.07	2007.05
202.15	1935.69
202.22	1903.52
202.30	1927.23
202.37	1984.31
202.44	2074.58
202.52	2204.97
202.59	2348.46
202.67	2473.44
202.74	2585.57
202.81	2677.06
202.89	2754.42
202.96	2824.94
203.04	2889.63
203.11	2930.52
203.18	2954.78
203.26	2939.76
203.33	2878.90
203.41	2773.43
203.48	2637.04
203.55	2449.36
203.63	2283.25
203.70	2173.10
203.77	2138.12
203.85	2180.65
